sku_candidato,nombre_fuente,categoria_fuente_slug,subcategoria_fuente_slug,producto_url,imagen_url_externa,titulo_imagen_fuente,ultima_actualizacion_fuente,estado_contenido,estado_imagen,notas,sku_fuente,nombre_catalogo,categoria_url_fuente,imagen_thumbnail_url
CC-CABLE-MEDIA-TENSION-COBRE-XLPE-1-0-AWG-15KV-133-PC,Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 133% PC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-1-0-awg-15kv-133-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76738/38173b3291625462.webp,Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 133% PC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-MEDIA-TENSION-COBRE-XLPE-1-0-AWG-15KV-100-PC,Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 100% PC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-1-0-awg-15kv-100-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76739/ccdc6b1cead1e46d.webp,Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 100% PC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-133-PH,Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PH,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-133-ph,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76740/e91c4a2a8c32b1aa.webp,Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PH,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-100-PH,Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PH,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-100-ph,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76741/197a802f6e21df4a.webp,Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PH,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-133-PC,Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-133-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76742/44c538a8a4e1156b.webp,Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-100-PC,Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-media-tension-cobre-xlpe-2-awg-15kv-100-pc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76743/917353ea31eb5ff8.webp,Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-0-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 2/0 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/596/42a9b38ecc5648bc.webp,Media Tensión Cobre 90°C XLPE 15kV No 2/0 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-133-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 2 133% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/592/0022cf6b71983686.webp,Media Tensión Cobre 90°C XLPE 15kV No 2 133% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-1-0-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 1/0 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/594/aafece892b2ade73.webp,Media Tensión Cobre 90°C XLPE 15kV No 1/0 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-3-0-133-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 3/0 133% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-3-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/598/4fa7fa7daf7c1a8b.webp,Media Tensión Cobre 90°C XLPE 15kV No 3/0 133% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-4-0-133-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 4/0 133% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-4-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/601/2d4acdfda6ae3f2f.webp,Media Tensión Cobre 90°C XLPE 15kV No 4/0 133% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-1-0-133-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 1/0 133% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-1-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38470/9ba62d48d1c902fb.webp,Media Tensión Cobre 90°C XLPE 15kV No 1/0 133% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DE-COBRE-XLPE-DE-15-KV-NO-250-KCMIL-EN-CINTA-133,Cable De Cobre XLPE De 15 KV No 250 Kcmil En Cinta 133%,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-de-cobre-xlpe-de-15-kv-no-250-kcmil-en-cinta-133-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38471/45201905f5d7b920.webp,Cable De Cobre XLPE De 15 KV No 250 Kcmil En Cinta 133%,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-350-KCMIL-133-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 350 Kcmil 133% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-350-kcmil-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38472/764c2df6f9015713.webp,Media Tensión Cobre 90°C XLPE 15kV No 350 Kcmil 133% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-0-133-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 2/0 133% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-0-133-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/38473/9c6b6e3477b5ce59.webp,Media Tensión Cobre 90°C XLPE 15kV No 2/0 133% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 2 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-2-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40278/fb34be332f320d21.webp,Media Tensión Cobre 90°C XLPE 15kV No 2 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-3-0-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 3/0 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-3-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40325/e0538227389ed0ff.webp,Media Tensión Cobre 90°C XLPE 15kV No 3/0 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-4-0-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 4/0 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-4-0-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40345/bb822dd5c0657980.webp,Media Tensión Cobre 90°C XLPE 15kV No 4/0 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-250-KCMIL-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 250 kcmil 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-250-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40346/2045f20d1e44d2a2.webp,Media Tensión Cobre 90°C XLPE 15kV No 250 kcmil 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-350-KCMIL-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 350 kcmil 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-350-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40354/17f990bc230e13a0.webp,Media Tensión Cobre 90°C XLPE 15kV No 350 kcmil 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-500-KCMIL-100-PC-PVC,Media Tensión Cobre 90°C XLPE 15kV No 500 kcmil 100% PC PVC,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/media-tension-cobre-90-c-xlpe-15kv-no-500-kcmil-100-pc-pvc,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40356/181bc9e9e7beed3b.webp,Media Tensión Cobre 90°C XLPE 15kV No 500 kcmil 100% PC PVC,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DE-COBRE-XLPE-DE-15-KV-NO-500-KCMIL-EN-CINTA-133,Cable De Cobre XLPE De 15 KV No 500 Kcmil En Cinta 133%,cable-media-tension,mt-cobre-15kv,https://cablescolombia.com/producto/cable-de-cobre-xlpe-de-15-kv-no-500-kcmil-en-cinta-133-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/40383/57564dd990b3f7f4.webp,Cable De Cobre XLPE De 15 KV No 500 Kcmil En Cinta 133%,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SEMAFORIZACION-CC-3X16-AWG-CU-PVC-90-C-600V,Cable Semaforización CC 3X16 AWG Cu PVC 90°C 600V,cable-semaforizacion,,https://cablescolombia.com/producto/cable-semaforizacion-cc-3x16-awg-cu-pvc-90-c-600v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/634/3cc5648d6aa53f7b.webp,Cable Semaforización CC 3X16 AWG Cu PVC 90°C 600V,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SEMAFORIZACION-CC-4X16-AWG-CU-PVC-90-C-600V,Cable Semaforización CC 4X16 AWG Cu PVC 90°C 600V,cable-semaforizacion,,https://cablescolombia.com/producto/cable-semaforizacion-cc-4x16-awg-cu-pvc-90-c-600v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/635/57e71940ee502b2f.webp,Cable Semaforización CC 4X16 AWG Cu PVC 90°C 600V,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SEMAFORIZACION-CC-4X18-AWG-CU-PVC-90-C-600V,Cable Semaforización CC 4X18 AWG Cu PVC 90°C 600V,cable-semaforizacion,,https://cablescolombia.com/producto/cable-semaforizacion-cc-4x18-awg-cu-pvc-90-c-600v,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/636/aca15e0c38b81531.webp,Cable Semaforización CC 4X18 AWG Cu PVC 90°C 600V,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SILICONADO-FV-6AWG,Cable Siliconado FV 6AWG,cable-siliconado,,https://cablescolombia.com/producto/cable-siliconado-fv-6awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76807/bf87787ec94aafa9.webp,Cable Siliconado FV 6AWG,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SILICONADO-FV-10AWG,Cable Siliconado FV 10Awg,cable-siliconado,,https://cablescolombia.com/producto/cable-siliconado-fv-10awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/637/34431284373abb69.webp,Cable Siliconado FV 10Awg,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SILICONADO-FV-8AWG,Cable Siliconado FV 8Awg,cable-siliconado,,https://cablescolombia.com/producto/cable-siliconado-fv-8awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/638/602c9438750e6ae1.webp,Cable Siliconado FV 8Awg,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SILICONADO-FV-12AWG,Cable Siliconado FV 12Awg,cable-siliconado,,https://cablescolombia.com/producto/cable-siliconado-fv-12awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/639/6f2438f2a1842113.webp,Cable Siliconado FV 12Awg,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SILICONADO-FV-14AWG,Cable Siliconado FV 14Awg,cable-siliconado,,https://cablescolombia.com/producto/cable-siliconado-fv-14awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/640/409dcbe7f99fe012.webp,Cable Siliconado FV 14Awg,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SILICONADO-FV-16AWG,Cable Siliconado FV 16AWG,cable-siliconado,,https://cablescolombia.com/producto/cable-siliconado-fv-16awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/641/19815d3c81d1ba16.webp,Cable Siliconado FV 16AWG,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SILICONADO-FV-18AWG,Cable Siliconado FV 18Awg,cable-siliconado,,https://cablescolombia.com/producto/cable-siliconado-fv-18awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/642/85e4efecceb15016.webp,Cable Siliconado FV 18Awg,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLDADOR-N6,Cable Soldador N6,cable-soldador,,https://cablescolombia.com/producto/cable-soldador-n6,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/643/f2f11fbaffad801a.webp,Cable Soldador N6,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",CBS-10041165,Cable Soldador N6,https://cablescolombia.com/categoria/cable-soldador,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/643/thumb/ffd2b0ab937e49b15581429d5bc79901.webp
CC-CABLE-SOLDADOR-N4,Cable Soldador N4,cable-soldador,,https://cablescolombia.com/producto/cable-soldador-n4,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/644/1bd7eb99e96ad78c.webp,Cable Soldador N4,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",CBS-10041166,Cable Soldador N4,https://cablescolombia.com/categoria/cable-soldador,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/644/thumb/f368646705592b47eae6e34f3411a595.webp
CC-CABLE-SOLDADOR-N2,Cable Soldador N2,cable-soldador,,https://cablescolombia.com/producto/cable-soldador-n2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/645/2536ea2601b7524b.webp,Cable Soldador N2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",CBS-10041167,Cable Soldador N2,https://cablescolombia.com/categoria/cable-soldador,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/645/thumb/ffe797648a5932c7bd8354c4a425a0ee.webp
CC-CABLE-SOLDADOR-1-0-AWG,Cable Soldador 1/0 AWG,cable-soldador,,https://cablescolombia.com/producto/cable-soldador-1-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/646/8cf8262159da2495.webp,Cable Soldador 1/0 AWG,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLDADOR-2-0-AWG,Cable Soldador 2/0 AWG,cable-soldador,,https://cablescolombia.com/producto/cable-soldador-2-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/647/142d393de279f8ce.webp,Cable Soldador 2/0 AWG,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-SOLDADOR-3-0-AWG,Cable Soldador 3/0 AWG,cable-soldador,,https://cablescolombia.com/producto/cable-soldador-3-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/648/978e247e979e9045.webp,Cable Soldador 3/0 AWG,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",CBS-3-0,Cable Soldador 3/0 AWG,https://cablescolombia.com/categoria/cable-soldador,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/648/thumb/1718fcebe34d38cb80f3ee6edbd14b26.webp
CC-CABLE-SOLDADOR-4-0-AWG,Cable Soldador 4/0 AWG,cable-soldador,,https://cablescolombia.com/producto/cable-soldador-4-0-awg,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/649/129cf874341a952c.webp,Cable Soldador 4/0 AWG,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",CBS-10041171,Cable Soldador 4/0 AWG,https://cablescolombia.com/categoria/cable-soldador,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/649/thumb/7d770e3154a1d0786d4383758aadd525.webp
CC-CABLE-UTP-ALEACION-CAT-5E-CARRETE-INTERIOR,Cable UTP Aleacion Cat 5E Carrete Interior,cable-utp,,https://cablescolombia.com/producto/cable-utp-aleacion-cat-5e-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/675/30914456999f0f8a.webp,Cable UTP Aleacion Cat 5E Carrete Interior,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-UTP-ALEACION-CAT-5E-CARRETE-EXTERIOR,Cable Utp Aleacion Cat 5E Carrete Exterior,cable-utp,,https://cablescolombia.com/producto/cable-utp-aleacion-cat-5e-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/676/99131d9c96dd622f.webp,Cable Utp Aleacion Cat 5E Carrete Exterior,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-UTP-ALEACION-CAT-6-CARRETE-INTERIOR,Cable Utp Aleacion Cat 6 Carrete Interior,cable-utp,,https://cablescolombia.com/producto/cable-utp-aleacion-cat-6-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/677/959189983afd9b67.webp,Cable Utp Aleacion Cat 6 Carrete Interior,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-UTP-ALEACION-CAT-6-CARRETE-EXTERIOR,Cable Utp Aleacion Cat 6 Carrete Exterior,cable-utp,,https://cablescolombia.com/producto/cable-utp-aleacion-cat-6-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/679/f70df09ff8ee59c0.webp,Cable Utp Aleacion Cat 6 Carrete Exterior,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-UTP-100-COBRE-CAT-5E-CARRETE-INTERIOR,Cable Utp 100% Cobre Cat 5E Carrete Interior,cable-utp,,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-5e-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/680/3b745ccc41d4f554.webp,Cable Utp 100% Cobre Cat 5E Carrete Interior,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-UTP-100-COBRE-CAT-5E-CARRETE-EXTERIOR,Cable Utp 100% Cobre Cat 5E Carrete Exterior,cable-utp,,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-5e-carrete-exterior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/681/bebbf9a9328982ed.webp,Cable Utp 100% Cobre Cat 5E Carrete Exterior,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-UTP-100-COBRE-CAT-6-CARRETE-INTERIOR,Cable Utp 100% Cobre Cat 6 Carrete Interior,cable-utp,,https://cablescolombia.com/producto/cable-utp-100-cobre-cat-6-carrete-interior,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/682/ad168bee6517d2a7.webp,Cable Utp 100% Cobre Cat 6 Carrete Interior,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
