sku,nombre,estado_staging,source_key,nota_staging
SRT-PENDING-10B212FEBFFE,Pendiente de verificación - Cable Instrumentación 6x18+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-6X18-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C1CC25DAE03E,Pendiente de verificación - Cable Instrumentación 12x18+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-12X18-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-8D5E569C3F69,Pendiente de verificación - Cable Instrumentación 18x18+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-18X18-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F651D769D79D,Pendiente de verificación - Cable Instrumentación 2x16+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-2X16-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A18F6A8F29EA,Pendiente de verificación - Cable Instrumentación 3x16+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-3X16-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C4355DF306F7,Pendiente de verificación - Cable Instrumentación 4x16+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-4X16-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-14AF2C78A875,Pendiente de verificación - Cable Instrumentación 9x18+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-9X18-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-05B89A5D3499,Pendiente de verificación - Cable Instrumentación 9x16+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-9X16-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9C5726EFF653,Pendiente de verificación - Cable Instrumentación 12x16+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-12X16-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3772A6900D19,Pendiente de verificación - Cable Instrumentación 18x16+20 awg cu pvc tc 105°c 600v/300v,pendiente_investigacion,CC-CABLE-INSTRUMENTACION-18X16-20-AWG-CU-PVC-TC-105-C-600V-300V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4DB43417FE55,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 2 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-2-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7C4F0C4F8DDC,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 1/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-1-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-0E4D564DCC73,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 2/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-2-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-927455C1F75E,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 3/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-3-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-DD34CD3E0D87,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 4/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-4-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-0A2A49AD2D7A,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 250 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-250-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-43D7CB471925,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 350 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-350-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1C231A9009BF,Pendiente de verificación - Media Tensión Aluminio XLPE 35kV 133% PC PVC 500 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-XLPE-35KV-133-PC-PVC-500-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4FC9B9A4A075,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 1/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-100-N-1-3-PVC-1-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-21FDEE12A15A,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 2/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-100-N-1-3-PVC-2-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4CF105DE30C2,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 3/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-100-N-1-3-PVC-3-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5EEA3418D619,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 4/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-100-N-1-3-PVC-4-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-664ADB6569BA,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 250 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-100-N-1-3-PVC-250-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-24B076CA4A91,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 350 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-100-N-1-3-PVC-350-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4D7A8DBC465B,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 100% N=1/3 PVC 500 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-100-N-1-3-PVC-500-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5B87EE556F4F,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 1/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-133-N-1-3-PVC-1-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-36C5EDC88BF4,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 2/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-133-N-1-3-PVC-2-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2805FE222FAB,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 3/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-133-N-1-3-PVC-3-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7163D24622CF,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 4/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-133-N-1-3-PVC-4-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FB810094753B,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 250 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-133-N-1-3-PVC-250-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-05BE371389F4,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 350 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-133-N-1-3-PVC-350-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-45A5EB711460,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 35 kV 133% N=1/3 PVC 500 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-35-KV-133-N-1-3-PVC-500-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2B279C123F20,Pendiente de verificación - Cable Aluminio 1/0 AWG 15kV PH 100% N 100%,pendiente_investigacion,CC-CABLE-ALUMINIO-1-0-AWG-15KV-PH-100-N-100,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-8190551DE932,Pendiente de verificación - Cable Aluminio 1/0 AWG 15kV PH 133%,pendiente_investigacion,CC-CABLE-ALUMINIO-1-0-AWG-15KV-PH-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A6E3F754CE04,Pendiente de verificación - Cable Aluminio 185mm² 15kV PH 100%,pendiente_investigacion,CC-CABLE-ALUMINIO-185MM-15KV-PH-100,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5DBBBDA2896B,Pendiente de verificación - Cable Aluminio 240mm² 15kV PH 100%,pendiente_investigacion,CC-CABLE-ALUMINIO-240MM-15KV-PH-100,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A2FFEA41745E,Pendiente de verificación - Cable Aluminio 95mm² 15kV PH 100%,pendiente_investigacion,CC-CABLE-ALUMINIO-95MM-15KV-PH-100,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D5281A627DB0,Pendiente de verificación - Cable Aluminio 70mm² 15kV PH 100%,pendiente_investigacion,CC-CABLE-ALUMINIO-70MM-15KV-PH-100,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-34EF4D91B8ED,Pendiente de verificación - Cable Aluminio 240mm² 15kV PH 133%,pendiente_investigacion,CC-CABLE-ALUMINIO-240MM-15KV-PH-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3FCD38309023,Pendiente de verificación - Cable Aluminio 185mm² 15kV PH 133%,pendiente_investigacion,CC-CABLE-ALUMINIO-185MM-15KV-PH-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-EF8381DEF90E,Pendiente de verificación - Cable Aluminio 120mm² 15kV PH 133%,pendiente_investigacion,CC-CABLE-ALUMINIO-120MM-15KV-PH-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C474385D0CD5,Pendiente de verificación - Cable Aluminio 95mm² 15kV PH 133%,pendiente_investigacion,CC-CABLE-ALUMINIO-95MM-15KV-PH-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-58249E8B06CE,Pendiente de verificación - Cable Aluminio 70mm² 15kV PH 133%,pendiente_investigacion,CC-CABLE-ALUMINIO-70MM-15KV-PH-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BBA3D6BF9EDC,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 2 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-2-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A54804483E6B,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 350 kcmil 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-350-KCMIL-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-203BBF52C5D5,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 500 Kcmil 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-500-KCMIL-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-CB612095409C,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 4/0 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-4-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-CB6E228A3272,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 1/0 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-1-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2929BC6D87A2,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 2/0 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-2-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-AA1D791BFE33,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 3/0 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-3-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C65574C8189E,Pendiente de verificación - Cable Media Tensión Aluminio 90°C XLPE 15kV No 250 Kcmil 100% PC PVC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-NO-250-KCMIL-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-8C1CDD016042,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 2 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-2-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D27B33BF98AF,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 1/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-1-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4C2645D6F44E,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 2/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-2-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4D475875C29C,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 3/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-3-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-697D8A7D63E2,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 4/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-4-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-EED5A17010C9,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 250 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-250-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-6106DBF723E4,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 350 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-350-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-41719E3AD7A9,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE 15kV 133% PC PVC 500 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-15KV-133-PC-PVC-500-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2E1E744FA0B7,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 2 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-2-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A4394BCB4A1A,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 1/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-1-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B957BF39DB5A,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 2/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-2-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4A63CBD45621,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 3/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-3-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C08BCCBE5E8A,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 4/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-4-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-DA1DDA0F1AE4,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 350 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-350-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FC3EF16AF7AB,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 500 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-500-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3D4135D6F164,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 133% N=1/3 PVC 2 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-2-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-27662CB9D45E,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 133% N=1/3 PVC 1/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-1-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-DA11D6041422,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 133% N=1/3 PVC 2/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-2-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1DCABF714A1D,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 133% N=1/3 PVC 3/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-3-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-36B099E7846C,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE hilos 15 kV 133% N=1/3 PVC 4/0 AWG,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-4-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4DC0746ECBFB,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 133% N=1/3 PVC 250 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-250-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-46F0BDD5F53E,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 133% N=1/3 PVC 350 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-350-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A4E8ED35EE7F,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 133% N=1/3 PVC 500 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-133-N-1-3-PVC-500-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2D373E3FD73E,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm2 PVC 70 mm2,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-8-7-15KV-N-25MM2-PVC-70-MM2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-DAA55C842BE3,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm2 PVC 95 mm2,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-8-7-15KV-N-25MM2-PVC-95-MM2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-590D4330D95C,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm2 PVC 120 mm2,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-8-7-15KV-N-25MM2-PVC-120-MM2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5F2E45451001,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm2 PVC 185 mm2,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-8-7-15KV-N-25MM2-PVC-185-MM2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D9FD95B83E59,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 8.7/15kV N=25mm 200mm2 PVC,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-8-7-15KV-N-25MM-200MM2-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-898C94937850,Pendiente de verificación - Media Tensión Aluminio 90°C XLPE Hilos 15 kV 100% N=1/3 PVC 250 kcmil,pendiente_investigacion,CC-MEDIA-TENSION-ALUMINIO-90-C-XLPE-HILOS-15-KV-100-N-1-3-PVC-250-KCMIL,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-490B7CE2806B,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 2/0 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-25KV-NO-2-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3222B7A7CFD2,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 4/0 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-4-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-56FC23BAFC07,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 1/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-1-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9204397946C1,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 2/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-2-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
