id,sku,titulo,familia,familia_etiqueta,confianza,regla,marca,categorias
217,31369041001,DUPLEX CPE SPT 2×16 AWG Cu (J) PVC 300V 60°C,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cable flexible|SPT-CPE
218,31369021001,DUPLEX CPE SPT 2×18 AWG Cu (J) PVC 300V 60°C,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cable flexible|SPT-CPE
219,31369011001,DUPLEX CPE SPT 2×20 AWG Cu (J) PVC 300V 60°C,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cable flexible|SPT-CPE
220,31369010601,DUPLEX CPE SPT 3×12 AWG Cu (J) PVC 300V 60°C,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cable flexible|SPT-CPE
221,31369010401,DUPLEX CPE SPT 3×14 AWG Cu (J) PVC 300V 60°C,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cable flexible|SPT-CPE
222,31369010201,DUPLEX CPE SPT 3×16 AWG Cu (J) PVC 300V 60°C,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cable flexible|SPT-CPE
223,31369010001,DUPLEX CPE SPT 3×18 AWG Cu (J) PVC 300V 60°C,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cable flexible|SPT-CPE
224,31368980001,TERMOFLEX 2×10 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
225,31368960001,TERMOFLEX 2×12 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
226,31368940001,TERMOFLEX 2×14 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
227,31368920001,TERMOFLEX 2×16 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
228,31368900001,TERMOFLEX 2×18 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
229,31368880001,TERMOFLEX 2×20 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
230,31368860001,TERMOFLEX 3×10 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
231,31368840001,TERMOFLEX 3×12 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
232,31368820001,TERMOFLEX 3×14 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
233,31368800001,TERMOFLEX 3×16 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
234,31368780001,TERMOFLEX 3×18 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex
235,31368760001,TERMOFLEX EXZHELLENT 2×10 AWG (6mm2) Cu (cobre) 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Exzhellent
236,31368740001,TERMOFLEX EXZHELLENT 2×12 AWG (4mm2) Cu (cobre) 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Exzhellent
237,31368720001,TERMOFLEX EXZHELLENT 2×14 AWG (2.5mm2) Cu (cobre) 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Exzhellent
238,31368700001,TERMOFLEX EXZHELLENT 3×10 AWG (6mm2) Cu (cobre) 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Exzhellent
239,31368680001,TERMOFLEX EXZHELLENT 3×12 AWG (4mm2) Cu (cobre) 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Exzhellent
240,31368660001,TERMOFLEX MULTIPROPÓSITO 2×10 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
241,31368640001,TERMOFLEX MULTIPROPÓSITO 2×12 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
242,31368620001,TERMOFLEX MULTIPROPÓSITO 2×14 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
243,31368600001,TERMOFLEX MULTIPROPÓSITO 2×16 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
244,31368580001,TERMOFLEX MULTIPROPÓSITO 2×18 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
245,31368560001,TERMOFLEX MULTIPROPÓSITO 2×20 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
246,31368540001,TERMOFLEX MULTIPROPÓSITO 3×10 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
247,31368520001,TERMOFLEX MULTIPROPÓSITO 3×12 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
248,31368500001,TERMOFLEX MULTIPROPÓSITO 3×14 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
249,31368480001,TERMOFLEX MULTIPROPÓSITO 3×16 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
250,31368460001,TERMOFLEX MULTIPROPÓSITO 3×18 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
251,31368440001,TERMOFLEX MULTIPROPÓSITO 3×20 AWG Cu (cobre) (J) PVC 300V 60°C,termoflex-multiproposito,Cable Termoflex multipropósito,alta,termoflex|multiprop[oó]sito,Procables,Cable flexible|Termoflex Multipropósito
252,32352320101,THHW 2 AWG (33.6 mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|THHW
253,32352320201,THHW 1 AWG (42.4 mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|THHW
254,32352320301,THHW 1/0 AWG (53.5 mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|THHW
255,32352340101,THHW 1/0 AWG (53.5 mm2),thhn-thwn-tffn,Alambre THHN/THWN-2,alta,\bTHHN\b|\bTHWN\b|\bTHHW\b|\bTFFN\b|\bTFN\b,Procables,Cables de aluminio|THHW
256,32352350101,THHW 2/0 AWG (67.4 mm2),thhn-thwn-tffn,Alambre THHN/THWN-2,alta,\bTHHN\b|\bTHWN\b|\bTHHW\b|\bTFFN\b|\bTFN\b,Procables,Cables de aluminio|THHW
257,32352360101,THHW 3/0 AWG (85 mm2),thhn-thwn-tffn,Alambre THHN/THWN-2,alta,\bTHHN\b|\bTHWN\b|\bTHHW\b|\bTFFN\b|\bTFN\b,Procables,Cables de aluminio|THHW
258,32352370101,THHW 4/0 AWG (107 mm2),thhn-thwn-tffn,Alambre THHN/THWN-2,alta,\bTHHN\b|\bTHWN\b|\bTHHW\b|\bTFFN\b|\bTFN\b,Procables,Cables de aluminio|THHW
259,32352380101,THHW 250 kcmil (127 mm2),thhn-thwn-tffn,Alambre THHN/THWN-2,alta,\bTHHN\b|\bTHWN\b|\bTHHW\b|\bTFFN\b|\bTFN\b,Procables,Cables de aluminio|THHW
260,32352390101,THHW 350 kcmil (177 mm2),thhn-thwn-tffn,Alambre THHN/THWN-2,alta,\bTHHN\b|\bTHWN\b|\bTHHW\b|\bTFFN\b|\bTFN\b,Procables,Cables de aluminio|THHW
261,32352400101,THHW 500 kcmil (253 mm2),thhn-thwn-tffn,Alambre THHN/THWN-2,alta,\bTHHN\b|\bTHWN\b|\bTHHW\b|\bTFFN\b|\bTFN\b,Procables,Cables de aluminio|THHW
262,32352730101,EXZHELLENT 2 AWG (35mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
263,32352740101,EXZHELLENT 1 AWG (42.4mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
264,32352750101,EXZHELLENT 1/0 AWG (53.5mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
265,32352760101,EXZHELLENT 2/0 AWG (67.4mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
266,32352770101,EXZHELLENT 3/0 AWG (85mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
267,32352780101,EXZHELLENT 4/0 AWG (107mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
268,32352790101,EXZHELLENT 250 kcmil (127mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
269,32352800101,EXZHELLENT 350 kcmil (177mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
270,32352810101,EXZHELLENT 500 kcmil (253mm2) AA8000,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,Cables de aluminio|Exzhellent
271,32480055000,ACSR 4/0 AWG PENGUIN,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
272,32480050000,ACSR 2/0 AWG PARTRIDGE,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
273,32480045000,ACSR 1/0 AWG RAVEN,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
274,32480040000,ACSR 2 AWG SPARATE,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
275,32480035000,ACSR 4 AWG PENGUIN,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
276,32481200001,ACSR 2/0 SWANATE,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
277,32481210001,ACSR 4/0 PARTRIDGE,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
278,32481220001,ACSR 336 kcmil MERLIN,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
279,32481230001,ACSR 477 kcmil HAWK,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
280,32481240001,ACSR 556 kcmil FLICKER,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
281,32481250001,ACSR 715 kcmil DRAKE,acsr-aluminio,Conductor de aluminio ACSR,alta,\bACSR\b|aa8000|aluminio,Procables,ACSR|Cables de distribución
282,32482100001,TRIPLEX 2×1/0+1/0 AWG XLPE/XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
283,32482120001,TRIPLEX 2×2/0+2/0 AWG XLPE/XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
284,32482130001,TRIPLEX 2×4/0+4/0 AWG XLPE/XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
285,32482140001,TRIPLEX 2×250+250 kcmil XLPE/XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
286,32482150001,CUADRUPLEX 3×1/0+1/0 AWG XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
287,32482160001,CUADRUPLEX 3×2/0+2/0 AWG XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
288,32482170001,CUADRUPLEX 3×4/0+4/0 AWG XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
289,32482180001,CUADRUPLEX 3×250+250 kcmil XLPE,spt-duplex-triplex,Cable SPT dúplex/tríplex,alta,\bSPT\b|d[uú]plex|tr[ií]plex|cu[aá]druplex,Procables,Cables de distribución|Triplex/Cuadruplex
290,31399000693,PV 4mm2 Cu (flexible) XLPE SR 2000V G&O 90°C PVC,solar-pv,Cable solar fotovoltaico,alta,solar|\bPV\b,Procables,Cables solares
291,31399000894,PV 6mm2 Cu (flexible) XLPE SR 1500V G&O 90°C PVC,solar-pv,Cable solar fotovoltaico,alta,solar|\bPV\b,Procables,Cables solares
292,31399000895,PV 6mm2 Cu (flexible) XLPE SR 1000V G&O 90°C PVC,solar-pv,Cable solar fotovoltaico,alta,solar|\bPV\b,Procables,Cables solares
293,31399001094,PV 10mm2 Cu (flexible) XLPE SR 1500V G&O 90°C PVC,solar-pv,Cable solar fotovoltaico,alta,solar|\bPV\b,Procables,Cables solares
294,81471200002,Cable LAN CAT5E 4PX26AWG,red-utp,Cable de red UTP/FTP,alta,\bUTP\b|\bFTP\b|\bLAN\b|\bcat\s?-?[56][ae]?\b,Procables,Cables de red
295,81471200003,Cable LAN CAT6 4PX23AWG,red-utp,Cable de red UTP/FTP,alta,\bUTP\b|\bFTP\b|\bLAN\b|\bcat\s?-?[56][ae]?\b,Procables,Cables de red
296,81471200004,Cable LAN CAT6A 4PX23AWG,red-utp,Cable de red UTP/FTP,alta,\bUTP\b|\bFTP\b|\bLAN\b|\bcat\s?-?[56][ae]?\b,Procables,Cables de red
297,81471200005,Cable LAN CAT5E APANT 4PX24AWG,red-utp,Cable de red UTP/FTP,alta,\bUTP\b|\bFTP\b|\bLAN\b|\bcat\s?-?[56][ae]?\b,Procables,Cables de red
298,88490018501,FO SM ARMADA 96H CINTA ACERO,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
299,88490037001,FO SM ADSS 12H VANO 120,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
300,88490037101,FO SM ADSS 24H VANO 120,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
301,88490037201,FO SM ADSS 48H VANO 120,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
302,88490038501,FO SM ADSS 12H VANO 200,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
303,88490038601,FO SM ADSS 24H VANO 200,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
304,88490038701,FO SM ADSS 48H VANO 200,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
305,88490202601,FO SM ARMADA 24H CINTA ACERO,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
306,88490202701,FO SM ARMADA 48H CINTA ACERO,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
307,88490211001,MICRO FO SM 24H FRP WB,fibra-optica,Cable de fibra óptica,alta,\bFO\b|fibra [oó]ptica|\bOM[1-5]\b|\bSM\b,Procables,Cables de fibra óptica
308,106565,16 AWG 4 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
309,106969,18/4C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
313,110902,18/8C CL3R/CMR Cable multiconductor BC apantallado PVC 300V,multiconductor-datos-audio,Multiconductor de datos y audio,alta,multiconductor|databus|fieldbus|profibus|audio comercial|datalene|\bSHLD\b,,Cables de control
314,106562,10 AWG 4 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
315,106563,12 AWG 3 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
316,106564,12 AWG 4 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
317,106566,18 AWG 3 conductores SJOOW Cordón portátil 300V,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
318,106567,4/4C SOOW Cordón portátil 90C 600V CPE negro Non-UL,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
319,106568,8/3C SOOW Cordón portátil 90C 600V CPE negro Non-UL,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
320,106569,8/4C SOOW Cordón portátil 90C 600V CPE negro Non-UL,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
321,106570,10/2C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
322,106571,16/2C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
323,106572,16/3C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
324,106573,16/4C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
325,106574,18/5C SOOW Cordón portátil 90C 600V CPE,soow-portatil,Cordón portátil SOOW encauchetado,alta,\bS[JO]?OOW\b|cord[oó]n port[aá]til|encauchetado,,Cable encauchetado|Cable flexible
326,106575,1 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
327,106576,2 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
328,106578-V2,2 AWG Super Vu-Tron Cable de soldadura 600V 90C,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
329,106579,4 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
330,106581,6 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
331,106582,1/0 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
332,106584,1/0 AWG Super Vu-Tron Cable de soldadura 600V 90C,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
333,106585,2/0 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
334,106587-V20,2/0 AWG Super Vu-Tron Cable de soldadura 600V 90C,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
335,106588,250 KCMIL clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
336,106589,3/0 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
337,106590,350 KCMIL clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
338,106591,4/0 AWG clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
339,106592,4/0 AWG Super Vu-Tron clase M Cable de soldadura 600V 90C,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
340,106593,500 KCMIL clase K Cable de soldadura 600V 105C EPDM,soldadura,Cable para soldadura,alta,soldadura|clase k,,Cable de soldadura|Cables especiales
341,106594,2 AWG puente Cable N/S EPR,puente-epr,Cable puente EPR,media,puente|\bEPR\b,,Cables apantallados|Cables especiales
342,106595,2/0 AWG puente Cable N/S EPR,puente-epr,Cable puente EPR,media,puente|\bEPR\b,,Cables apantallados|Cables especiales
343,106596,4/0 AWG puente Cable N/S EPR,puente-epr,Cable puente EPR,media,puente|\bEPR\b,,Cables apantallados|Cables especiales
344,106597,500 MCM puente Cable N/S EPR,puente-epr,Cable puente EPR,media,puente|\bEPR\b,,Cables apantallados|Cables especiales
345,106598,1 AWG 4C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
346,106599,4 AWG 3C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
347,106600,6 AWG 2C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
348,106601,6 AWG 4C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
349,106602,6 AWG 5C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
350,106603,8 AWG 3C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
351,106604,8 AWG 4C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
352,106605,1/0 AWG 1C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
353,106606,1/0 AWG 4C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
354,106607,1/0 AWG 5C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
355,106608,2/0 AWG 3C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
356,106609,2/0 AWG 4C tipo W Cable EPDM/CPE 2KV,tipo-w-epdm,Cable tipo W EPDM,alta,tipo w\b|\bEPDM\b,,Cables apantallados|Cables especiales
